Date,Sulfur Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source,,,,,,,,
05/02/2008,41,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
05/03/2008,13,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
05/04/2008,20,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
05/05/2008,20,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
05/06/2008,24,,CAMDEN LAB,34-007-0003,AQS,,,,,,,,
05/07/2008,50,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
05/08/2008,16,,CAMDEN LAB,34-007-0003,AQS,,,,,,,,
05/09/2008,11,,CAMDEN LAB,34-007-0003,AQS,,,,,,,,
05/10/2008,14,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
05/11/2008,19,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
05/12/2008,14,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
05/13/2008,19,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
05/14/2008,16,,Ritner (RIT),42-101-0055,AQS,,,,,,,,
05/15/2008,11,,Clarksboro,34-015-0002,AQS,,,,,,,,
05/16/2008,14,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
05/17/2008,14,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
05/18/2008,14,,Ritner (RIT),42-101-0055,AQS,,,,,,,,
05/19/2008,21,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
05/20/2008,13,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
05/21/2008,14,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
05/22/2008,19,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
05/23/2008,14,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
05/24/2008,17,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
05/25/2008,29,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
05/26/2008,13,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
05/27/2008,19,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
05/28/2008,29,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
05/29/2008,34,,CAMDEN LAB,34-007-0003,AQS,,,,,,,,
05/30/2008,46,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
05/31/2008,30,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/01/2008,21,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/02/2008,29,,CAMDEN LAB,34-007-0003,AQS,,,,,,,,
06/03/2008,75,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
06/04/2008,49,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/05/2008,65,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
06/06/2008,47,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
06/07/2008,61,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/08/2008,51,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/09/2008,47,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/10/2008,44,,CAMDEN LAB,34-007-0003,AQS,,,,,,,,
06/11/2008,11,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
06/12/2008,21,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
06/13/2008,52,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
06/14/2008,36,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/15/2008,17,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/16/2008,27,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/17/2008,20,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/18/2008,21,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/19/2008,24,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/20/2008,37,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/21/2008,26,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
06/22/2008,36,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
06/23/2008,24,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
06/24/2008,17,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
06/25/2008,29,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
06/26/2008,27,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
06/27/2008,41,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
06/28/2008,59,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
06/29/2008,41,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
06/30/2008,21,,Clarksboro,34-015-0002,AQS,,,,,,,,
07/01/2008,17,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
07/02/2008,24,,Ritner (RIT),42-101-0055,AQS,,,,,,,,
07/03/2008,31,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
07/04/2008,16,,BURLINGTON,34-005-1001,AQS,,,,,,,,
07/05/2008,36,,BURLINGTON,34-005-1001,AQS,,,,,,,,
07/06/2008,21,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
07/07/2008,29,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
07/08/2008,36,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
07/09/2008,33,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
07/10/2008,20,,CAMDEN LAB,34-007-0003,AQS,,,,,,,,
07/11/2008,47,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
07/12/2008,55,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
07/13/2008,47,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
07/14/2008,26,,Clarksboro,34-015-0002,AQS,,,,,,,,
07/15/2008,43,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
07/16/2008,31,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
07/17/2008,51,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
07/18/2008,46,,Air Management Services Laboratory (AMS LAB),42-101-0004,AQS,,,,,,,,
07/19/2008,30,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
07/20/2008,26,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
07/21/2008,26,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
07/22/2008,54,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
07/23/2008,27,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
07/24/2008,19,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
07/25/2008,46,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
07/26/2008,40,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
07/27/2008,40,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
07/28/2008,23,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
07/29/2008,31,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
07/30/2008,44,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
07/31/2008,29,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
08/01/2008,17,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
08/02/2008,33,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
08/03/2008,16,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
08/04/2008,14,,Ritner (RIT),42-101-0055,AQS,,,,,,,,
08/05/2008,47,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
08/06/2008,20,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
08/07/2008,44,,Ritner (RIT),42-101-0055,AQS,,,,,,,,
08/08/2008,13,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
08/09/2008,16,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
08/10/2008,26,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
08/11/2008,23,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
08/12/2008,11,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
08/13/2008,33,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
08/14/2008,29,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
08/15/2008,33,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
08/16/2008,17,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
08/17/2008,14,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
08/18/2008,52,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
08/19/2008,60,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
08/20/2008,54,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
08/21/2008,40,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
08/22/2008,51,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
08/23/2008,29,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
08/24/2008,41,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
08/25/2008,30,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
08/26/2008,33,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
08/27/2008,36,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
08/28/2008,24,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
08/29/2008,27,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
08/30/2008,26,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
08/31/2008,14,,CAMDEN LAB,34-007-0003,AQS,,,,,,,,
09/01/2008,17,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
09/02/2008,24,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
09/03/2008,70,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
09/04/2008,86,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
09/05/2008,81,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
09/06/2008,11,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
09/07/2008,17,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
09/08/2008,34,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
09/09/2008,23,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
09/10/2008,20,,BURLINGTON,34-005-1001,AQS,,,,,,,,
09/11/2008,56,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
09/12/2008,60,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
09/13/2008,26,,Ritner (RIT),42-101-0055,AQS,,,,,,,,
09/14/2008,91,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
09/15/2008,31,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
09/16/2008,19,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
09/17/2008,11,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
09/18/2008,26,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
09/19/2008,47,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
09/20/2008,31,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
09/21/2008,24,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
09/22/2008,40,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
09/23/2008,30,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
09/24/2008,27,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
09/25/2008,29,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
09/26/2008,24,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
09/27/2008,26,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
09/28/2008,17,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
09/29/2008,9,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
09/30/2008,59,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
10/01/2008,24,,Clarksboro,34-015-0002,AQS,,,,,,,,
10/02/2008,10,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
10/03/2008,37,,Clarksboro,34-015-0002,AQS,,,,,,,,
10/04/2008,30,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
10/05/2008,26,,Clarksboro,34-015-0002,AQS,,,,,,,,
10/06/2008,16,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
10/07/2008,16,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
10/08/2008,65,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
10/09/2008,14,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
10/10/2008,16,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
10/11/2008,13,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
10/12/2008,31,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
10/13/2008,39,,Clarksboro,34-015-0002,AQS,,,,,,,,
10/14/2008,33,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
10/15/2008,34,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
10/16/2008,44,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
10/17/2008,17,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
10/18/2008,10,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
10/19/2008,11,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
10/20/2008,55,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
10/21/2008,31,,Ritner (RIT),42-101-0055,AQS,,,,,,,,
10/22/2008,10,,Clarksboro,34-015-0002,AQS,,,,,,,,
10/23/2008,33,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
10/24/2008,23,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
10/25/2008,6,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
10/26/2008,20,,Clarksboro,34-015-0002,AQS,,,,,,,,
10/27/2008,10,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
10/28/2008,11,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
10/29/2008,19,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
10/30/2008,11,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
10/31/2008,27,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
11/01/2008,34,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
11/02/2008,14,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
11/03/2008,20,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
11/04/2008,17,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
11/05/2008,9,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
11/06/2008,14,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
11/07/2008,10,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
11/08/2008,11,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
11/09/2008,29,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
11/10/2008,46,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
11/11/2008,26,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
11/12/2008,39,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
11/13/2008,30,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
11/14/2008,20,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
11/15/2008,9,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
11/16/2008,14,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
11/17/2008,24,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
11/18/2008,16,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
11/19/2008,14,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
11/20/2008,36,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
11/21/2008,31,,Air Management Services Laboratory (AMS LAB),42-101-0004,AQS,,,,,,,,
11/22/2008,17,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
11/23/2008,41,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
11/24/2008,62,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
11/25/2008,24,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
11/26/2008,24,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
11/27/2008,30,,Ritner (RIT),42-101-0055,AQS,,,,,,,,
11/28/2008,36,,Clarksboro,34-015-0002,AQS,,,,,,,,
11/29/2008,31,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
11/30/2008,41,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
12/01/2008,36,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
12/02/2008,24,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
12/03/2008,23,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
12/04/2008,44,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
12/05/2008,19,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
12/06/2008,70,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
12/07/2008,23,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
12/08/2008,21,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
12/09/2008,87,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
12/10/2008,20,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
12/11/2008,9,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
12/12/2008,13,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
12/13/2008,26,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
12/14/2008,61,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
12/15/2008,23,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
12/16/2008,9,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
12/17/2008,16,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
12/18/2008,31,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
12/19/2008,19,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
12/20/2008,30,,BURLINGTON,34-005-1001,AQS,,,,,,,,
12/21/2008,36,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
12/22/2008,36,,Route 9 Delaware City,10-003-1008,AQS,,,,,,,,
12/23/2008,65,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
12/24/2008,24,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
12/25/2008,31,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
12/26/2008,33,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
12/27/2008,52,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
12/28/2008,23,,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,42-045-0002,AQS,,,,,,,,
12/29/2008,44,,Air Management Services Laboratory (AMS LAB),42-101-0004,AQS,,,,,,,,
12/30/2008,24,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
12/31/2008,16,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
01/01/2009,26,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
01/02/2009,37,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
01/03/2009,20,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
01/04/2009,46,,Ritner (RIT),42-101-0055,AQS,,,,,,,,
01/05/2009,33,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
01/06/2009,26,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
01/07/2009,11,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
01/08/2009,21,,Ritner (RIT),42-101-0055,AQS,,,,,,,,
01/09/2009,21,,Clarksboro,34-015-0002,AQS,,,,,,,,
01/10/2009,36,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
01/11/2009,21,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
01/12/2009,30,,A420170012LAT/LONG POINT IS OF SAMPLING INLET,42-017-0012,AQS,,,,,,,,
01/13/2009,39,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
01/14/2009,29,,MLK  CORNER OF MLK BLVD AND JUSTISON ST,10-003-2004,AQS,,,,,,,,
01/15/2009,31,,A420910013LAT/LON POINT IS OF CORNER OF TRAILER,42-091-0013,AQS,,,,,,,,
01/16/2009,27,,Clarksboro,34-015-0002,AQS,,,,,,,,
01/17/2009,57,,"BELLEVUE STATE PARK, FIELD IN SE PORTION OF PARK",10-003-1013,AQS,,,,,,,,
